train/atom_loss,train/bond_loss,train/coordinate_loss,train/distance_loss,train/bond_distance_loss,train/KLD,train/loss,epoch,step,valid/atom_loss,valid/bond_loss,valid/coordinate_loss,valid/distance_loss,valid/bond_distance_loss,valid/KLD,valid/loss,valid/atom_accuracy,valid/bond_accuracy,valid/coordinate_rmsd
0.00010394262062618509,0.006961076520383358,0.0009667362901382148,0.0016882127383723855,nan,1247.90087890625,nan,8,10199,,,,,,,,,,
3.129425385850482e-05,0.006654264405369759,0.0009764981223270297,0.0017102003330364823,nan,1253.1962890625,nan,9,10249,,,,,,,,,,
4.0798702684696764e-05,0.006333534140139818,0.0009594021830707788,0.0016602524556219578,nan,1255.6048583984375,nan,9,10299,,,,,,,,,,
3.6590983654605225e-05,0.006517312489449978,0.0009486985509283841,0.0016455213772132993,nan,1270.733642578125,nan,9,10349,,,,,,,,,,
4.3318792450008914e-05,0.006783430464565754,0.0009525470086373389,0.0016680775443091989,nan,1275.75146484375,nan,9,10399,,,,,,,,,,
2.9902023015893064e-05,0.006444125436246395,0.0009313384653069079,0.0015995623543858528,nan,1277.3502197265625,nan,9,10449,,,,,,,,,,
6.443980237236246e-05,0.0062205372378230095,0.0009220921201631427,0.001588638173416257,nan,1285.7923583984375,nan,9,10499,,,,,,,,,,
2.6307261578040197e-05,0.00655716797336936,0.0008963387808762491,0.0015697289491072297,nan,1290.970947265625,nan,9,10549,,,,,,,,,,
3.6015917430631816e-05,0.006041740067303181,0.0009135782602243125,0.0015881567960605025,nan,1300.0513916015625,nan,9,10599,,,,,,,,,,
3.1672421755502e-05,0.005950592923909426,0.0009089706582017243,0.0015608706744387746,nan,1305.2344970703125,nan,9,10649,,,,,,,,,,
2.460351061017718e-05,0.00616614380851388,0.0008783534867689013,0.0015058568678796291,nan,1320.0225830078125,nan,9,10699,,,,,,,,,,
3.215460310457274e-05,0.006026109680533409,0.0008962710853666067,0.0015729536535218358,nan,1314.163818359375,nan,9,10749,,,,,,,,,,
4.430437184055336e-05,0.005788823124021292,0.0008689673850312829,0.001510906731709838,nan,1325.6898193359375,nan,9,10799,,,,,,,,,,
0.00021712631860282272,0.005925287492573261,0.000901664316188544,0.0015654533635824919,nan,1329.5107421875,nan,9,10849,,,,,,,,,,
3.395812746020965e-05,0.005582472775131464,0.0008693555719219148,0.0014951236080378294,nan,1337.327392578125,nan,9,10899,,,,,,,,,,
2.4812114133965224e-05,0.005694862920790911,0.0008563039009459317,0.0014987491304054856,nan,1345.5615234375,nan,9,10949,,,,,,,,,,
3.2989151804940775e-05,0.005655406974256039,0.000825003779027611,0.0014278690796345472,nan,1356.7733154296875,nan,9,10999,,,,,,,,,,
5.352311200113036e-05,0.0058922236785292625,0.0012759586097672582,0.0061675370670855045,nan,1358.0770263671875,nan,9,11049,,,,,,,,,,
2.880903412005864e-05,0.005724254529923201,0.0008671127143315971,0.0014518981333822012,nan,1361.810546875,nan,9,11099,,,,,,,,,,
5.819449870614335e-05,0.0055906386114656925,0.0008336671162396669,0.0014370059361681342,nan,1369.5540771484375,nan,9,11149,,,,,,,,,,
0.0001780969905667007,0.005519455764442682,0.0008266155491583049,0.0014181740116328,nan,1381.638916015625,nan,9,11199,,,,,,,,,,
2.1431693312479183e-05,0.0055531724356114864,0.0008194621186703444,0.0014101791894063354,nan,1387.55615234375,nan,9,11249,,,,,,,,,,
3.401574576855637e-05,0.005519307684153318,0.0008476057555526495,0.0015336899086833,nan,1391.0860595703125,nan,9,11299,,,,,,,,,,
2.557319930929225e-05,0.005366444122046232,0.0008589887293055654,0.0014916675863787532,nan,1397.6123046875,nan,9,11349,,,,,,,,,,
,,,,,,,9,11349,1.1705625183822121e-05,0.002759939758107066,0.0002275797160109505,0.0003842380247078836,nan,1399.59765625,nan,0.9999997019767761,0.9994627833366394,0.05109734460711479
2.280433545820415e-05,0.005197473336011171,0.0007973862811923027,0.0013655796647071838,nan,1407.4136962890625,nan,10,11399,,,,,,,,,,
3.13872005790472e-05,0.005213068798184395,0.0007906316313892603,0.0014246744103729725,nan,1406.8507080078125,nan,10,11449,,,,,,,,,,
1.851973320299294e-05,0.0049407510086894035,0.0007918630144558847,0.0013449309626594186,nan,1410.909423828125,nan,10,11499,,,,,,,,,,
2.611126001283992e-05,0.0049184150993824005,0.0007793506956659257,0.00132447958458215,nan,1428.658203125,nan,10,11549,,,,,,,,,,
3.4279717510798946e-05,0.004656130447983742,0.0007687611505389214,0.0013129852013662457,nan,1425.1729736328125,nan,10,11599,,,,,,,,,,
2.2885749785928056e-05,0.005210018251091242,0.0008053162018768489,0.001373371109366417,nan,1431.5274658203125,nan,10,11649,,,,,,,,,,
4.575348430080339e-05,0.004980798345059156,0.0018783332780003548,0.014239958487451077,nan,1439.67333984375,nan,10,11699,,,,,,,,,,
2.5452001864323393e-05,0.004761592019349337,0.0007913627778179944,0.0013572227908298373,nan,1444.9154052734375,nan,10,11749,,,,,,,,,,
3.134468715870753e-05,0.0047538564540445805,0.0007500814972445369,0.0012876053806394339,nan,1455.4061279296875,nan,10,11799,,,,,,,,,,
2.05443830054719e-05,0.004716526251286268,0.000749291735701263,0.001287512481212616,nan,1459.420654296875,nan,10,11849,,,,,,,,,,
5.2858911658404395e-05,0.004863244481384754,0.0007677431567572057,0.0013583452673628926,nan,1457.1044921875,nan,10,11899,,,,,,,,,,
1.6148635040735826e-05,0.004762559663504362,0.0007277485565282404,0.001251722453162074,nan,1474.9365234375,nan,10,11949,,,,,,,,,,
1.9617165889940225e-05,0.004363649990409613,0.0007184938294813037,0.0012477724812924862,nan,1476.609130859375,nan,10,11999,,,,,,,,,,
7.411203114315867e-05,0.00442300783470273,0.0007323508616536856,0.001250913250260055,nan,1485.9910888671875,nan,10,12049,,,,,,,,,,
2.4411001504631713e-05,0.004584812559187412,0.0007355299312621355,0.0012728325091302395,nan,1492.6591796875,nan,10,12099,,,,,,,,,,
1.8752311007119715e-05,0.004415307193994522,0.0007108614663593471,0.001235299976542592,nan,1493.109619140625,nan,10,12149,,,,,,,,,,
1.4305582226370461e-05,0.004592780023813248,0.0007155412458814681,0.0012448650086298585,nan,1501.274169921875,nan,10,12199,,,,,,,,,,
2.3327798771788366e-05,0.00465999823063612,0.0007329933578148484,0.001353472238406539,nan,1511.387939453125,nan,10,12249,,,,,,,,,,
4.6239183575380594e-05,0.004268220625817776,0.0007032685680314898,0.0012415703386068344,nan,1519.694091796875,nan,10,12299,,,,,,,,,,
1.2099069863324985e-05,0.004438166972249746,0.000711908855009824,0.0012177510652691126,nan,1519.0457763671875,nan,10,12349,,,,,,,,,,
1.3707940524909645e-05,0.004303921014070511,0.0007140542729757726,0.0012267562560737133,nan,1521.6968994140625,nan,10,12399,,,,,,,,,,
2.1235973690636456e-05,0.004099123179912567,0.0007116508786566556,0.0012413377407938242,nan,1533.6021728515625,nan,10,12449,,,,,,,,,,
2.9384524168563075e-05,0.004260444547981024,0.0007095673936419189,0.0012501972960308194,nan,1535.854248046875,nan,11,12499,,,,,,,,,,
9.557855810271576e-05,0.00457674078643322,0.0012404340086504817,0.006386538967490196,nan,1537.171630859375,nan,11,12549,,,,,,,,,,
2.2269647161010653e-05,0.004092310555279255,0.0006923861801624298,0.0011873963521793485,nan,1551.3944091796875,nan,11,12599,,,,,,,,,,
2.511299135221634e-05,0.004334199242293835,0.0007049390114843845,0.0012009767815470695,nan,1556.202392578125,nan,11,12649,,,,,,,,,,
1.4197488781064749e-05,0.004052645526826382,0.0006690956652164459,0.0011279188329353929,nan,1559.7828369140625,nan,11,12699,,,,,,,,,,
1.0987277164531406e-05,0.003867661813274026,0.0006694759940728545,0.0011445129057392478,nan,1564.5391845703125,nan,11,12749,,,,,,,,,,
1.1064809768868145e-05,0.004073525313287973,0.0006728002917952836,0.0011609789216890931,nan,1571.7891845703125,nan,11,12799,,,,,,,,,,
1.2221642464282922e-05,0.003795001655817032,0.0006659020436927676,0.0011498588137328625,nan,1580.5291748046875,nan,11,12849,,,,,,,,,,
1.2755315765389241e-05,0.003744692075997591,0.0006573682767339051,0.0011272374540567398,nan,1577.9716796875,nan,11,12899,,,,,,,,,,
2.0826699255849235e-05,0.003797306679189205,0.0006700122612528503,0.0011518832761794329,nan,1592.019287109375,nan,11,12949,,,,,,,,,,
0.000442538846982643,0.0040009100921452045,0.0008779609343037009,0.001207376946695149,nan,1596.893798828125,nan,11,12999,,,,,,,,,,
1.6515612514922395e-05,0.003789549693465233,0.0006484575569629669,0.0011151778744533658,nan,1603.0728759765625,nan,11,13049,,,,,,,,,,
1.1402225027268287e-05,0.0037013988476246595,0.000631415459793061,0.00110305892303586,nan,1609.14501953125,nan,11,13099,,,,,,,,,,
1.0819638191605918e-05,0.0034834721591323614,0.000624251551926136,0.0010779176373034716,nan,1622.24169921875,nan,11,13149,,,,,,,,,,
1.1647457540675532e-05,0.0038076527416706085,0.0006359296385198832,0.0010972322197631001,nan,1618.680908203125,nan,11,13199,,,,,,,,,,
4.317233106121421e-05,0.0037257159128785133,0.0006363002466969192,0.00109112320933491,nan,1626.817626953125,nan,11,13249,,,,,,,,,,
0.00012431183131411672,0.003548450767993927,0.0006141294143162668,0.0010553004685789347,nan,1629.5885009765625,nan,11,13299,,,,,,,,,,
1.0904645023401827e-05,0.003623087191954255,0.0006214407621882856,0.0010768268257379532,nan,1634.6025390625,nan,11,13349,,,,,,,,,,
1.016213991533732e-05,0.003622328396886587,0.0006383316940627992,0.0010586431017145514,nan,1630.2646484375,nan,11,13399,,,,,,,,,,
2.3109101675800048e-05,0.0036351087037473917,0.0006259799120016396,0.0010779504664242268,nan,1645.1400146484375,nan,11,13449,,,,,,,,,,
7.816386641934514e-06,0.003490781644359231,0.0006060659070499241,0.0010565395932644606,nan,1654.8837890625,nan,11,13499,,,,,,,,,,
1.2641045032069087e-05,0.0035733734257519245,0.0005970799829810858,0.0010327039053663611,nan,1656.512939453125,nan,11,13549,,,,,,,,,,
2.1551841200562194e-05,0.0035458721686154604,0.0006521490286104381,0.0013032536953687668,nan,1662.9234619140625,nan,11,13599,,,,,,,,,,
1.6878373571671546e-05,0.003165842965245247,0.0006037033163011074,0.0010310719953849912,nan,1670.8153076171875,nan,12,13649,,,,,,,,,,
1.2000883543805685e-05,0.0035096933133900166,0.0006135000730864704,0.001045441604219377,nan,1675.9971923828125,nan,12,13699,,,,,,,,,,
7.91766942711547e-05,0.0034958531614392996,0.0010397020960226655,0.0051902830600738525,nan,1690.1156005859375,nan,12,13749,,,,,,,,,,
1.3846328329236712e-05,0.0034274698700755835,0.0006161117926239967,0.001080737099982798,nan,1681.004150390625,nan,12,13799,,,,,,,,,,
2.0857089111814275e-05,0.003239536425098777,0.0005868265870958567,0.0010088232811540365,nan,1684.3070068359375,nan,12,13849,,,,,,,,,,
1.1680814168357756e-05,0.003487000707536936,0.0006150720873847604,0.0011294467840343714,nan,1688.405029296875,nan,12,13899,,,,,,,,,,
1.6183019397431053e-05,0.0032618751283735037,0.0005787519039586186,0.0009984254138544202,nan,1697.1739501953125,nan,12,13949,,,,,,,,,,
2.0762268832186237e-05,0.0032567172311246395,0.0006080989842303097,0.001028136583045125,nan,1696.4559326171875,nan,12,13999,,,,,,,,,,
1.1352904039085843e-05,0.0031860885210335255,0.0005769595736637712,0.0009836198296397924,nan,1704.1820068359375,nan,12,14049,,,,,,,,,,
8.048547897487879e-06,0.003021721728146076,0.0005724096554331481,0.0009735950152389705,nan,1716.219482421875,nan,12,14099,,,,,,,,,,
1.4082120287639555e-05,0.0031629265286028385,0.0005652837571687996,0.000948923290707171,nan,1724.189208984375,nan,12,14149,,,,,,,,,,
8.121509381453507e-06,0.0030870598275214434,0.0005795298493467271,0.0009912258246913552,nan,1721.7716064453125,nan,12,14199,,,,,,,,,,
1.0413416021037847e-05,0.0030686347745358944,0.0005571687943302095,0.0009640774223953485,nan,1727.9456787109375,nan,12,14249,,,,,,,,,,
2.8411011953721754e-05,0.0029182687867432833,0.0005497902748174965,0.0009450881625525653,nan,1742.6453857421875,nan,12,14299,,,,,,,,,,
1.3658642274094746e-05,0.0030428776517510414,0.0005693475832231343,0.0009995901491492987,nan,1733.712158203125,nan,12,14349,,,,,,,,,,
7.83880204835441e-06,0.0028809302020817995,0.000570725416764617,0.0009763888083398342,nan,1744.524169921875,nan,12,14399,,,,,,,,,,
7.125461252144305e-06,0.003392819780856371,0.000548610754776746,0.0009365276200696826,nan,1757.644287109375,nan,12,14449,,,,,,,,,,
8.454958333459217e-06,0.0031276261433959007,0.0005485469591803849,0.0009428540943190455,nan,1759.2811279296875,nan,12,14499,,,,,,,,,,
1.0208803360001184e-05,0.002923649502918124,0.0005327180260792375,0.0009349294705316424,nan,1757.7852783203125,nan,12,14549,,,,,,,,,,
